visit_id,member_id,visit_date,check_in_time,check_out_time
7887,316,06-07-2024,08:13:00,08:48:00
7888,504,06-07-2024,10:15:00,10:50:00
7889,882,06-07-2024,16:39:00,17:34:00
7890,879,06-07-2024,20:09:00,20:39:00
7891,985,06-07-2024,17:44:00,18:19:00
7892,826,06-07-2024,19:19:00,20:14:00
7893,968,06-07-2024,18:32:00,19:27:00
7894,914,06-07-2024,20:11:00,20:41:00
7895,893,06-07-2024,18:27:00,18:57:00
7896,965,06-07-2024,16:03:00,16:38:00
7897,909,06-07-2024,09:01:00,09:56:00
7898,912,06-07-2024,20:54:00,21:29:00
7899,944,06-07-2024,17:08:00,17:53:00
7900,833,06-07-2024,17:40:00,18:15:00
7901,841,06-07-2024,20:37:00,21:07:00
7902,955,06-07-2024,20:58:00,21:53:00
7903,967,06-07-2024,20:53:00,21:23:00
7904,993,06-07-2024,09:52:00,10:47:00
7905,858,06-07-2024,09:31:00,10:16:00
7906,977,06-07-2024,18:18:00,18:53:00
7907,834,06-07-2024,10:57:00,11:32:00
7908,838,06-07-2024,16:31:00,17:01:00
7909,956,06-07-2024,20:39:00,21:14:00
7910,955,06-07-2024,18:10:00,18:40:00
7911,941,06-07-2024,17:20:00,17:50:00
7912,986,06-07-2024,18:59:00,19:54:00
7913,923,06-07-2024,19:01:00,19:36:00
7914,962,06-07-2024,19:46:00,20:16:00
7915,873,06-07-2024,19:34:00,20:04:00
7916,856,06-07-2024,16:09:00,16:44:00
7917,829,06-07-2024,17:43:00,18:38:00
7918,831,06-07-2024,20:12:00,21:07:00
7919,937,06-07-2024,20:11:00,20:46:00
7920,949,06-07-2024,18:03:00,18:38:00
7921,963,06-07-2024,16:12:00,16:57:00
7922,872,06-07-2024,20:56:00,21:31:00
7923,873,06-07-2024,16:05:00,17:00:00
7924,882,06-07-2024,18:11:00,18:46:00
7925,985,06-07-2024,20:36:00,21:21:00
7926,987,06-07-2024,18:55:00,19:50:00
7927,856,06-07-2024,18:20:00,19:15:00
7928,837,06-07-2024,21:47:00,22:32:00
7929,842,06-07-2024,16:08:00,16:53:00
7930,880,06-07-2024,20:08:00,20:38:00
7931,895,06-07-2024,10:48:00,11:33:00
7932,846,06-07-2024,20:59:00,21:54:00
7933,909,06-07-2024,19:15:00,19:50:00
7934,826,06-07-2024,20:41:00,21:16:00
7935,905,06-07-2024,17:09:00,18:04:00
7936,971,06-07-2024,17:00:00,17:55:00
7937,877,06-07-2024,18:13:00,18:48:00
7938,892,06-07-2024,18:42:00,19:17:00
7939,837,06-07-2024,17:58:00,18:28:00
7940,839,06-07-2024,18:06:00,18:51:00
7941,966,06-07-2024,18:26:00,19:21:00
7942,972,06-07-2024,16:13:00,16:58:00
7943,924,06-07-2024,16:42:00,17:17:00
7944,963,06-07-2024,17:30:00,18:00:00
7945,903,06-07-2024,16:02:00,16:37:00
7946,858,06-07-2024,16:39:00,17:09:00
7947,863,06-07-2024,20:42:00,21:37:00
7948,932,06-07-2024,20:21:00,20:56:00
7949,988,06-07-2024,18:14:00,19:09:00
7950,952,06-07-2024,19:39:00,20:34:00
7951,982,06-07-2024,20:10:00,21:05:00
7952,935,06-07-2024,15:37:00,16:12:00
7953,487,07-07-2024,09:44:00,10:19:00
7954,83,07-07-2024,09:07:00,10:02:00
7955,613,07-07-2024,07:02:00,07:32:00
7956,16,07-07-2024,08:40:00,09:25:00
7957,703,07-07-2024,06:01:00,06:31:00
7958,98,07-07-2024,09:48:00,10:43:00
7959,313,07-07-2024,10:10:00,10:45:00
7960,97,07-07-2024,07:23:00,08:08:00
7961,42,07-07-2024,08:32:00,09:02:00
7962,29,07-07-2024,10:33:00,11:08:00
7963,588,07-07-2024,08:54:00,09:49:00
7964,702,07-07-2024,09:11:00,09:56:00
7965,492,07-07-2024,11:51:00,12:46:00
7966,535,07-07-2024,07:05:00,07:40:00
7967,518,07-07-2024,09:52:00,10:47:00
7968,790,07-07-2024,06:47:00,07:32:00
7969,382,07-07-2024,06:39:00,07:14:00
7970,389,07-07-2024,08:11:00,08:56:00
7971,986,07-07-2024,18:41:00,19:36:00
7972,885,07-07-2024,18:24:00,18:59:00
7973,866,07-07-2024,16:07:00,16:42:00
7974,857,07-07-2024,17:09:00,17:44:00
7975,856,07-07-2024,19:04:00,19:49:00
7976,979,07-07-2024,20:45:00,21:15:00
7977,847,07-07-2024,17:01:00,17:31:00
7978,928,07-07-2024,19:43:00,20:18:00
7979,903,07-07-2024,18:31:00,19:01:00
7980,922,07-07-2024,20:45:00,21:20:00
7981,978,07-07-2024,17:23:00,18:18:00
7982,903,07-07-2024,09:54:00,10:39:00
7983,917,07-07-2024,19:39:00,20:09:00
7984,870,07-07-2024,17:36:00,18:06:00
7985,879,07-07-2024,18:39:00,19:34:00
7986,934,07-07-2024,18:59:00,19:54:00
7987,852,07-07-2024,20:32:00,21:27:00
7988,991,07-07-2024,17:51:00,18:26:00
7989,849,07-07-2024,19:50:00,20:35:00
7990,955,07-07-2024,20:01:00,20:46:00
7991,850,07-07-2024,16:41:00,17:11:00
7992,970,07-07-2024,19:55:00,20:30:00
7993,883,07-07-2024,19:55:00,20:30:00
7994,837,07-07-2024,16:24:00,16:54:00
7995,885,07-07-2024,19:40:00,20:15:00
7996,931,07-07-2024,19:39:00,20:24:00
7997,967,07-07-2024,17:19:00,17:49:00
7998,864,07-07-2024,18:07:00,18:37:00
7999,855,07-07-2024,16:03:00,16:48:00
8000,887,07-07-2024,17:41:00,18:16:00
8001,979,07-07-2024,19:14:00,20:09:00
8002,862,07-07-2024,18:40:00,19:15:00
8003,871,07-07-2024,20:05:00,20:40:00
8004,856,07-07-2024,20:37:00,21:12:00
8005,950,07-07-2024,17:12:00,17:47:00
8006,837,07-07-2024,19:17:00,20:02:00
8007,920,07-07-2024,16:07:00,16:52:00
8008,913,07-07-2024,20:55:00,21:50:00
8009,897,07-07-2024,18:19:00,18:54:00
8010,852,07-07-2024,10:26:00,11:11:00
8011,827,07-07-2024,20:23:00,21:08:00
8012,925,07-07-2024,18:50:00,19:45:00
8013,925,07-07-2024,16:35:00,17:30:00
8014,872,07-07-2024,16:36:00,17:11:00
8015,876,07-07-2024,18:30:00,19:05:00
8016,951,07-07-2024,16:19:00,17:14:00
8017,838,07-07-2024,19:56:00,20:31:00
8018,861,07-07-2024,16:50:00,17:35:00
8019,879,07-07-2024,16:36:00,17:11:00
8020,991,07-07-2024,18:50:00,19:25:00
8021,984,07-07-2024,20:17:00,20:52:00
8022,948,07-07-2024,19:36:00,20:21:00
8023,953,07-07-2024,20:44:00,21:19:00
8024,825,07-07-2024,19:36:00,20:31:00
8025,989,07-07-2024,20:40:00,21:15:00
8026,983,07-07-2024,16:54:00,17:29:00
8027,880,07-07-2024,20:58:00,21:28:00
8028,840,07-07-2024,18:46:00,19:41:00
8029,846,07-07-2024,18:35:00,19:30:00
8030,913,07-07-2024,20:55:00,21:30:00
8031,211,08-07-2024,08:20:00,08:50:00
8032,233,08-07-2024,06:49:00,07:34:00
8033,610,08-07-2024,09:27:00,10:12:00
8034,760,08-07-2024,09:39:00,10:09:00
8035,204,08-07-2024,08:17:00,09:12:00
8036,627,08-07-2024,10:42:00,11:12:00
8037,660,08-07-2024,07:34:00,08:04:00
8038,761,08-07-2024,06:50:00,07:25:00
8039,244,08-07-2024,06:30:00,07:05:00
8040,78,08-07-2024,09:00:00,09:30:00
8041,732,08-07-2024,09:43:00,10:18:00
8042,215,08-07-2024,06:35:00,07:05:00
8043,889,08-07-2024,18:00:00,18:55:00
8044,883,08-07-2024,16:48:00,17:43:00
8045,948,08-07-2024,14:29:00,14:59:00
8046,918,08-07-2024,20:42:00,21:12:00
8047,931,08-07-2024,20:14:00,20:44:00
8048,868,08-07-2024,17:08:00,17:43:00
8049,947,08-07-2024,17:09:00,17:54:00
8050,861,08-07-2024,19:34:00,20:29:00
8051,836,08-07-2024,10:56:00,11:51:00
8052,992,08-07-2024,20:39:00,21:24:00
8053,828,08-07-2024,21:33:00,22:03:00
8054,974,08-07-2024,21:09:00,21:44:00
8055,936,08-07-2024,20:07:00,20:37:00
8056,952,08-07-2024,11:26:00,12:21:00
8057,838,08-07-2024,20:22:00,21:17:00
8058,953,08-07-2024,20:50:00,21:35:00
8059,912,08-07-2024,17:27:00,18:12:00
8060,909,08-07-2024,18:57:00,19:42:00
8061,864,08-07-2024,09:36:00,10:31:00
8062,956,08-07-2024,18:04:00,18:49:00
8063,909,08-07-2024,20:51:00,21:46:00
8064,832,08-07-2024,10:30:00,11:00:00
8065,972,08-07-2024,20:41:00,21:26:00
8066,826,08-07-2024,11:11:00,11:56:00
8067,979,08-07-2024,17:09:00,17:39:00
8068,875,08-07-2024,16:21:00,17:16:00
8069,849,08-07-2024,18:01:00,18:36:00
8070,837,08-07-2024,20:06:00,21:01:00
8071,935,08-07-2024,16:19:00,16:49:00
8072,887,08-07-2024,11:19:00,11:54:00
8073,851,08-07-2024,17:01:00,17:31:00
8074,843,08-07-2024,18:51:00,19:36:00
8075,913,08-07-2024,17:08:00,17:38:00
8076,876,08-07-2024,19:35:00,20:30:00
8077,935,08-07-2024,17:29:00,17:59:00
8078,978,08-07-2024,19:10:00,19:40:00
8079,830,08-07-2024,19:06:00,19:36:00
8080,991,08-07-2024,16:23:00,16:53:00
8081,921,08-07-2024,17:49:00,18:34:00
8082,962,08-07-2024,20:32:00,21:17:00
8083,840,08-07-2024,20:53:00,21:28:00
8084,886,08-07-2024,20:55:00,21:30:00
8085,975,08-07-2024,18:30:00,19:25:00
8086,861,08-07-2024,19:50:00,20:25:00
8087,917,08-07-2024,09:33:00,10:28:00
8088,945,08-07-2024,17:10:00,18:05:00
8089,865,08-07-2024,17:51:00,18:21:00
8090,900,08-07-2024,20:33:00,21:28:00
8091,901,08-07-2024,16:30:00,17:05:00
8092,858,08-07-2024,16:43:00,17:38:00
8093,985,08-07-2024,20:53:00,21:38:00
8094,986,08-07-2024,18:11:00,18:46:00
8095,969,08-07-2024,20:36:00,21:06:00
8096,971,08-07-2024,17:04:00,17:49:00
8097,858,08-07-2024,20:56:00,21:26:00
8098,885,08-07-2024,16:08:00,16:38:00
8099,964,08-07-2024,10:45:00,11:15:00
8100,988,08-07-2024,19:51:00,20:26:00
8101,899,08-07-2024,16:48:00,17:43:00
8102,482,09-07-2024,09:53:00,10:23:00
8103,576,09-07-2024,11:35:00,12:20:00
8104,290,09-07-2024,09:08:00,09:53:00
8105,66,09-07-2024,07:57:00,08:42:00
8106,46,09-07-2024,06:51:00,07:46:00
8107,628,09-07-2024,06:31:00,07:26:00
8108,287,09-07-2024,07:52:00,08:47:00
8109,134,09-07-2024,06:30:00,07:00:00
8110,137,09-07-2024,08:43:00,09:18:00
8111,181,09-07-2024,07:17:00,07:52:00
8112,622,09-07-2024,10:18:00,10:48:00
8113,741,09-07-2024,09:57:00,10:27:00
8114,171,09-07-2024,06:43:00,07:28:00
8115,830,09-07-2024,18:46:00,19:31:00
8116,869,09-07-2024,17:34:00,18:09:00
8117,890,09-07-2024,16:28:00,17:13:00
8118,831,09-07-2024,18:59:00,19:29:00
8119,888,09-07-2024,14:26:00,14:56:00
8120,883,09-07-2024,16:05:00,16:50:00
8121,942,09-07-2024,18:06:00,18:51:00
8122,907,09-07-2024,20:44:00,21:39:00
8123,869,09-07-2024,16:59:00,17:34:00
8124,869,09-07-2024,19:53:00,20:23:00
8125,833,09-07-2024,17:43:00,18:28:00
8126,869,09-07-2024,18:46:00,19:41:00
8127,913,09-07-2024,20:30:00,21:05:00
8128,869,09-07-2024,18:30:00,19:05:00
8129,978,09-07-2024,14:48:00,15:43:00
8130,858,09-07-2024,16:51:00,17:36:00
8131,956,09-07-2024,17:58:00,18:28:00
8132,866,09-07-2024,19:22:00,20:17:00
8133,984,09-07-2024,16:38:00,17:08:00
8134,987,09-07-2024,19:09:00,19:54:00
8135,908,09-07-2024,17:48:00,18:18:00
8136,979,09-07-2024,20:49:00,21:24:00
8137,908,09-07-2024,16:53:00,17:23:00
8138,898,09-07-2024,09:30:00,10:05:00
8139,829,09-07-2024,18:13:00,19:08:00
8140,876,09-07-2024,17:40:00,18:15:00
8141,930,09-07-2024,17:26:00,18:11:00
8142,878,09-07-2024,20:22:00,20:57:00
8143,968,09-07-2024,20:04:00,20:34:00
8144,827,09-07-2024,20:18:00,20:48:00
8145,831,09-07-2024,17:47:00,18:17:00
8146,916,09-07-2024,17:12:00,17:57:00
8147,848,09-07-2024,18:09:00,19:04:00
8148,878,09-07-2024,18:32:00,19:17:00
8149,928,09-07-2024,19:24:00,19:59:00
8150,921,09-07-2024,17:44:00,18:14:00
8151,838,09-07-2024,17:06:00,17:36:00
8152,858,09-07-2024,18:53:00,19:48:00
8153,871,09-07-2024,19:51:00,20:46:00
8154,896,09-07-2024,20:51:00,21:46:00
8155,895,09-07-2024,17:40:00,18:15:00
8156,903,09-07-2024,18:39:00,19:09:00
8157,863,09-07-2024,20:40:00,21:15:00
8158,960,09-07-2024,20:18:00,21:03:00
8159,939,09-07-2024,18:34:00,19:04:00
8160,947,09-07-2024,16:53:00,17:23:00
8161,853,09-07-2024,17:45:00,18:30:00
8162,987,09-07-2024,17:15:00,18:10:00
8163,896,09-07-2024,19:07:00,19:52:00
8164,985,09-07-2024,16:57:00,17:27:00
8165,848,09-07-2024,10:18:00,10:48:00
8166,983,09-07-2024,20:22:00,20:52:00
8167,837,09-07-2024,19:39:00,20:34:00
8168,908,09-07-2024,17:10:00,17:40:00
8169,894,09-07-2024,19:41:00,20:36:00
8170,836,09-07-2024,17:33:00,18:03:00
8171,833,09-07-2024,16:38:00,17:08:00
8172,965,09-07-2024,15:07:00,15:37:00
8173,976,09-07-2024,20:04:00,20:49:00
8174,943,09-07-2024,17:11:00,17:56:00
8175,839,09-07-2024,18:19:00,18:54:00
8176,838,09-07-2024,20:35:00,21:05:00
8177,905,09-07-2024,18:43:00,19:38:00
8178,977,09-07-2024,16:09:00,16:39:00
8179,219,10-07-2024,10:58:00,11:43:00
8180,128,10-07-2024,09:42:00,10:37:00
8181,73,10-07-2024,06:12:00,07:07:00
8182,516,10-07-2024,06:37:00,07:12:00
8183,278,10-07-2024,09:15:00,09:50:00
8184,213,10-07-2024,11:42:00,12:27:00
8185,73,10-07-2024,06:42:00,07:17:00
8186,123,10-07-2024,09:54:00,10:49:00
8187,534,10-07-2024,10:05:00,10:50:00
8188,989,10-07-2024,17:34:00,18:29:00
8189,833,10-07-2024,21:28:00,22:03:00
8190,971,10-07-2024,21:10:00,21:45:00
8191,949,10-07-2024,10:08:00,10:53:00
8192,908,10-07-2024,11:18:00,12:13:00
8193,887,10-07-2024,21:01:00,21:46:00
8194,973,10-07-2024,20:28:00,20:58:00
8195,855,10-07-2024,09:31:00,10:16:00
8196,830,10-07-2024,11:39:00,12:14:00
8197,23,11-07-2024,06:02:00,06:57:00
8198,298,11-07-2024,08:57:00,09:32:00
8199,257,11-07-2024,07:52:00,08:37:00
8200,516,11-07-2024,10:17:00,11:02:00
8201,282,11-07-2024,10:59:00,11:34:00
8202,73,11-07-2024,08:05:00,08:50:00
8203,780,11-07-2024,09:31:00,10:06:00
8204,470,11-07-2024,08:31:00,09:16:00
8205,374,11-07-2024,10:00:00,10:30:00
8206,919,11-07-2024,09:06:00,09:51:00
8207,834,11-07-2024,14:36:00,15:21:00
8208,839,11-07-2024,18:48:00,19:18:00
8209,849,11-07-2024,09:11:00,09:46:00
8210,871,11-07-2024,15:13:00,15:48:00
8211,909,11-07-2024,17:28:00,18:13:00
8212,834,11-07-2024,09:26:00,10:11:00
8213,460,12-07-2024,07:21:00,07:51:00
8214,738,12-07-2024,09:25:00,10:20:00
8215,704,12-07-2024,08:40:00,09:25:00
8216,441,12-07-2024,06:22:00,07:07:00
8217,247,12-07-2024,08:25:00,08:55:00
8218,491,12-07-2024,10:15:00,10:50:00
8219,272,12-07-2024,08:27:00,09:02:00
8220,729,12-07-2024,08:52:00,09:47:00
8221,618,12-07-2024,06:11:00,07:06:00
8222,500,12-07-2024,11:09:00,12:04:00
8223,437,12-07-2024,09:47:00,10:42:00
8224,738,12-07-2024,08:50:00,09:20:00
8225,121,12-07-2024,09:03:00,09:38:00
8226,837,12-07-2024,20:31:00,21:26:00
8227,905,12-07-2024,11:55:00,12:25:00
8228,841,12-07-2024,11:36:00,12:11:00
8229,850,12-07-2024,09:03:00,09:48:00
8230,931,12-07-2024,18:47:00,19:22:00
8231,865,12-07-2024,20:25:00,21:00:00
8232,945,12-07-2024,11:45:00,12:40:00
8233,886,12-07-2024,11:15:00,12:10:00
8234,959,12-07-2024,11:52:00,12:47:00
8235,883,12-07-2024,11:27:00,12:02:00
8236,836,12-07-2024,16:56:00,17:51:00
8237,497,13-07-2024,06:14:00,07:09:00
8238,484,13-07-2024,11:15:00,12:00:00
8239,118,13-07-2024,06:52:00,07:47:00
8240,509,13-07-2024,07:47:00,08:42:00
8241,234,13-07-2024,11:49:00,12:19:00
8242,743,13-07-2024,07:13:00,08:08:00
8243,295,13-07-2024,09:07:00,09:42:00
8244,702,13-07-2024,10:37:00,11:12:00
8245,792,13-07-2024,08:12:00,08:57:00
8246,442,13-07-2024,07:21:00,07:51:00
8247,369,13-07-2024,08:58:00,09:53:00
8248,61,13-07-2024,07:30:00,08:05:00
8249,798,13-07-2024,07:54:00,08:39:00
8250,9,13-07-2024,09:56:00,10:26:00
8251,191,13-07-2024,10:11:00,10:56:00
8252,546,13-07-2024,08:00:00,08:45:00
8253,577,13-07-2024,09:14:00,09:49:00
8254,858,13-07-2024,09:56:00,10:51:00
8255,933,13-07-2024,11:15:00,12:00:00
8256,984,13-07-2024,19:49:00,20:24:00
8257,857,13-07-2024,11:47:00,12:42:00
8258,877,13-07-2024,09:51:00,10:21:00
8259,903,13-07-2024,10:17:00,11:12:00
8260,867,13-07-2024,19:11:00,20:06:00
8261,869,13-07-2024,11:43:00,12:28:00
8262,928,13-07-2024,17:43:00,18:28:00
8263,936,13-07-2024,11:26:00,12:01:00
8264,849,13-07-2024,10:24:00,10:59:00
8265,825,13-07-2024,10:10:00,10:40:00
8266,970,13-07-2024,10:24:00,10:54:00
8267,924,13-07-2024,21:24:00,21:59:00
8268,888,13-07-2024,10:13:00,10:48:00
8269,255,14-07-2024,11:15:00,12:10:00
8270,744,14-07-2024,09:47:00,10:22:00
8271,241,14-07-2024,09:28:00,10:23:00
8272,112,14-07-2024,10:01:00,10:31:00
8273,23,14-07-2024,12:00:00,12:55:00
8274,171,14-07-2024,07:22:00,07:57:00
8275,513,14-07-2024,09:25:00,10:10:00
8276,724,14-07-2024,10:08:00,10:53:00
8277,259,14-07-2024,08:18:00,08:48:00
8278,521,14-07-2024,06:49:00,07:19:00
8279,649,14-07-2024,09:24:00,09:59:00
8280,579,14-07-2024,07:25:00,08:10:00
8281,679,14-07-2024,06:35:00,07:30:00
8282,380,14-07-2024,06:04:00,06:39:00
8283,114,14-07-2024,06:10:00,07:05:00
8284,305,14-07-2024,10:17:00,11:12:00
8285,307,14-07-2024,09:34:00,10:09:00
8286,885,14-07-2024,16:37:00,17:32:00
8287,981,14-07-2024,10:19:00,11:14:00
8288,868,14-07-2024,09:16:00,09:46:00
8289,905,14-07-2024,10:03:00,10:58:00
8290,956,14-07-2024,21:30:00,22:25:00
8291,863,14-07-2024,11:44:00,12:14:00
8292,855,14-07-2024,14:07:00,15:02:00
8293,963,14-07-2024,17:56:00,18:51:00
8294,208,15-07-2024,07:19:00,08:14:00
8295,615,15-07-2024,07:01:00,07:56:00
8296,590,15-07-2024,12:00:00,12:55:00
8297,607,15-07-2024,08:47:00,09:22:00
8298,17,15-07-2024,09:25:00,10:20:00
8299,293,15-07-2024,06:27:00,07:22:00
8300,452,15-07-2024,10:00:00,10:30:00
8301,672,15-07-2024,09:07:00,09:42:00
8302,159,15-07-2024,09:24:00,10:19:00
8303,47,15-07-2024,10:25:00,10:55:00
8304,568,15-07-2024,09:04:00,09:34:00
8305,319,15-07-2024,06:14:00,07:09:00
8306,113,15-07-2024,11:44:00,12:14:00
8307,991,15-07-2024,09:16:00,10:01:00
8308,848,15-07-2024,09:24:00,09:54:00
8309,972,15-07-2024,15:51:00,16:46:00
8310,837,15-07-2024,15:14:00,15:44:00
8311,842,15-07-2024,20:09:00,20:39:00
8312,976,15-07-2024,11:32:00,12:07:00
8313,976,15-07-2024,16:27:00,16:57:00
8314,914,15-07-2024,20:02:00,20:37:00
8315,352,16-07-2024,10:30:00,11:25:00
8316,781,16-07-2024,09:01:00,09:31:00
8317,324,16-07-2024,09:39:00,10:14:00
8318,149,16-07-2024,06:01:00,06:36:00
8319,11,16-07-2024,09:38:00,10:33:00
8320,422,16-07-2024,07:15:00,08:00:00
8321,132,16-07-2024,11:55:00,12:50:00
8322,389,16-07-2024,11:22:00,11:57:00
8323,357,16-07-2024,08:58:00,09:28:00
8324,54,16-07-2024,10:30:00,11:25:00
8325,483,16-07-2024,09:08:00,09:43:00
8326,794,16-07-2024,07:43:00,08:13:00
8327,133,16-07-2024,07:18:00,07:53:00
8328,224,16-07-2024,10:18:00,11:03:00
8329,550,16-07-2024,08:06:00,08:41:00
8330,16,16-07-2024,08:00:00,08:45:00
8331,838,16-07-2024,19:02:00,19:32:00
8332,897,16-07-2024,20:15:00,20:50:00
8333,847,16-07-2024,14:32:00,15:07:00
8334,951,16-07-2024,19:24:00,19:54:00
8335,885,16-07-2024,10:39:00,11:34:00
8336,938,16-07-2024,11:40:00,12:25:00
8337,933,16-07-2024,09:23:00,09:58:00
8338,927,16-07-2024,11:20:00,11:55:00
8339,163,17-07-2024,08:48:00,09:18:00
8340,743,17-07-2024,09:28:00,10:03:00
8341,295,17-07-2024,11:14:00,11:49:00
8342,800,17-07-2024,08:34:00,09:29:00
8343,122,17-07-2024,11:36:00,12:06:00
8344,174,17-07-2024,11:44:00,12:29:00
8345,56,17-07-2024,09:36:00,10:31:00
8346,417,17-07-2024,06:16:00,07:01:00
8347,221,17-07-2024,09:12:00,09:57:00
8348,781,17-07-2024,09:18:00,10:03:00
8349,103,17-07-2024,07:21:00,07:51:00
8350,394,17-07-2024,09:18:00,09:53:00
8351,673,17-07-2024,10:48:00,11:43:00
8352,621,17-07-2024,07:33:00,08:08:00
8353,615,17-07-2024,11:36:00,12:31:00
8354,506,17-07-2024,09:08:00,09:43:00
8355,932,17-07-2024,20:48:00,21:33:00
8356,895,17-07-2024,10:05:00,10:35:00
8357,949,17-07-2024,11:00:00,11:30:00
8358,856,17-07-2024,19:08:00,20:03:00
8359,882,17-07-2024,21:44:00,22:14:00
8360,932,17-07-2024,09:37:00,10:32:00
8361,895,17-07-2024,15:58:00,16:28:00
8362,255,18-07-2024,09:38:00,10:08:00
8363,674,18-07-2024,06:30:00,07:15:00
8364,662,18-07-2024,07:35:00,08:30:00
8365,102,18-07-2024,07:52:00,08:27:00
8366,266,18-07-2024,06:38:00,07:13:00
8367,219,18-07-2024,10:00:00,10:30:00
8368,604,18-07-2024,11:33:00,12:03:00
8369,768,18-07-2024,08:58:00,09:33:00
8370,485,18-07-2024,11:40:00,12:15:00
8371,279,18-07-2024,08:40:00,09:25:00
8372,897,18-07-2024,21:50:00,22:20:00
8373,941,18-07-2024,10:01:00,10:46:00
8374,848,18-07-2024,16:27:00,17:12:00
8375,868,18-07-2024,14:18:00,15:13:00
8376,828,18-07-2024,11:12:00,12:07:00
8377,855,18-07-2024,19:05:00,20:00:00
8378,926,18-07-2024,19:54:00,20:39:00
8379,844,18-07-2024,14:39:00,15:24:00
8380,950,18-07-2024,10:58:00,11:33:00
8381,861,18-07-2024,09:08:00,09:43:00
8382,973,18-07-2024,15:34:00,16:19:00
8383,853,18-07-2024,16:51:00,17:26:00
8384,930,18-07-2024,10:29:00,10:59:00
8385,945,18-07-2024,12:00:00,12:45:00
8386,366,19-07-2024,10:04:00,10:59:00
8387,471,19-07-2024,09:57:00,10:27:00
8388,279,19-07-2024,11:18:00,11:53:00
8389,213,19-07-2024,09:22:00,10:17:00
8390,104,19-07-2024,07:13:00,08:08:00
8391,310,19-07-2024,08:16:00,09:11:00
8392,330,19-07-2024,11:58:00,12:28:00
8393,786,19-07-2024,09:08:00,09:53:00
8394,573,19-07-2024,06:32:00,07:07:00
8395,334,19-07-2024,07:50:00,08:25:00
8396,919,19-07-2024,10:39:00,11:09:00
8397,952,19-07-2024,20:06:00,20:36:00
8398,837,19-07-2024,11:01:00,11:46:00
8399,944,19-07-2024,17:02:00,17:57:00
8400,978,19-07-2024,14:21:00,15:06:00
8401,906,19-07-2024,10:30:00,11:00:00
8402,929,19-07-2024,11:24:00,12:19:00
8403,841,19-07-2024,10:42:00,11:12:00
8404,279,20-07-2024,08:35:00,09:20:00
8405,406,20-07-2024,08:53:00,09:23:00
8406,626,20-07-2024,11:22:00,12:17:00
8407,783,20-07-2024,09:06:00,09:51:00
8408,636,20-07-2024,09:16:00,10:11:00
8409,210,20-07-2024,11:06:00,12:01:00
8410,597,20-07-2024,09:02:00,09:57:00
8411,106,20-07-2024,07:27:00,08:02:00
8412,186,20-07-2024,08:53:00,09:23:00
8413,552,20-07-2024,10:30:00,11:00:00
8414,504,20-07-2024,06:37:00,07:07:00
8415,387,20-07-2024,07:47:00,08:42:00
8416,249,20-07-2024,09:47:00,10:42:00
8417,605,20-07-2024,06:48:00,07:33:00
8418,498,20-07-2024,10:11:00,10:46:00
8419,10,20-07-2024,10:43:00,11:13:00
8420,351,20-07-2024,06:29:00,07:24:00
8421,375,20-07-2024,08:31:00,09:26:00
8422,114,20-07-2024,11:31:00,12:26:00
8423,356,20-07-2024,10:53:00,11:38:00
8424,955,20-07-2024,17:16:00,17:51:00
8425,969,20-07-2024,17:41:00,18:16:00
8426,959,20-07-2024,17:37:00,18:12:00
8427,849,20-07-2024,10:15:00,10:50:00
8428,837,20-07-2024,15:21:00,16:16:00
8429,849,20-07-2024,21:17:00,22:12:00
8430,915,20-07-2024,19:08:00,19:53:00
8431,987,20-07-2024,11:15:00,11:50:00
8432,942,20-07-2024,09:37:00,10:22:00
8433,900,20-07-2024,09:13:00,10:08:00
8434,830,20-07-2024,21:31:00,22:16:00
8435,881,20-07-2024,11:31:00,12:01:00
8436,930,20-07-2024,09:14:00,09:49:00
8437,979,20-07-2024,18:07:00,19:02:00
8438,129,21-07-2024,07:08:00,08:03:00
8439,14,21-07-2024,08:02:00,08:57:00
8440,153,21-07-2024,09:26:00,10:11:00
8441,798,21-07-2024,10:51:00,11:36:00
8442,256,21-07-2024,06:13:00,07:08:00
8443,212,21-07-2024,06:19:00,06:49:00
8444,94,21-07-2024,10:26:00,11:01:00
8445,614,21-07-2024,08:50:00,09:20:00
8446,958,21-07-2024,14:14:00,14:49:00
8447,914,21-07-2024,15:37:00,16:07:00
8448,940,21-07-2024,17:05:00,18:00:00
8449,980,21-07-2024,09:09:00,10:04:00
8450,916,21-07-2024,14:59:00,15:34:00
8451,961,21-07-2024,09:57:00,10:52:00
8452,954,21-07-2024,10:07:00,11:02:00
8453,913,21-07-2024,11:52:00,12:27:00
8454,856,21-07-2024,17:45:00,18:30:00
8455,939,21-07-2024,22:00:00,22:35:00
8456,911,21-07-2024,10:49:00,11:19:00
8457,661,22-07-2024,06:43:00,07:13:00
8458,371,22-07-2024,09:54:00,10:39:00
8459,690,22-07-2024,07:11:00,07:41:00
8460,79,22-07-2024,11:11:00,11:46:00
8461,170,22-07-2024,08:38:00,09:33:00
8462,118,22-07-2024,08:02:00,08:57:00
8463,228,22-07-2024,11:39:00,12:14:00
8464,503,22-07-2024,09:51:00,10:21:00
8465,151,22-07-2024,09:02:00,09:32:00
8466,77,22-07-2024,11:02:00,11:57:00
8467,46,22-07-2024,07:08:00,07:53:00
8468,428,22-07-2024,10:59:00,11:34:00
